DT,Influent
12/14/2022 10:27,7.3418
12/14/2022 10:28,7.2708
12/14/2022 10:28,7.3355
12/14/2022 10:29,7.3092
12/14/2022 10:29,7.2962
12/14/2022 10:30,7.3597
12/14/2022 10:30,7.4312
12/14/2022 10:31,7.3579
12/14/2022 10:31,7.4435
12/14/2022 10:32,7.4002
12/14/2022 10:32,7.3877
12/14/2022 10:33,7.2894
12/14/2022 10:33,7.4179
12/14/2022 10:34,7.2782
12/14/2022 10:34,7.407
12/14/2022 10:35,7.4102
12/14/2022 10:35,7.4747
12/14/2022 10:36,7.2994
12/14/2022 10:36,7.3337
12/14/2022 10:37,7.418
12/14/2022 10:37,7.2868
12/14/2022 10:38,7.3408
12/14/2022 10:38,7.4313
12/14/2022 10:39,7.4931
12/14/2022 10:39,7.435
12/14/2022 10:40,7.425
12/14/2022 10:40,7.4342
12/14/2022 10:41,7.4317
12/14/2022 10:41,7.3546
12/14/2022 10:42,7.3831
12/14/2022 10:42,7.5104
12/14/2022 10:43,7.352
12/14/2022 10:43,7.3304
12/14/2022 10:44,7.4183
12/14/2022 10:44,7.4396
12/14/2022 10:45,7.4147
12/14/2022 10:45,7.3719
12/14/2022 10:46,7.3582
12/14/2022 10:46,7.5035
12/14/2022 10:47,7.5318
12/14/2022 10:47,7.639
12/14/2022 10:48,7.3798
12/14/2022 10:48,7.4589
12/14/2022 10:49,7.563
12/14/2022 10:49,7.5358
12/14/2022 10:50,7.616
12/14/2022 10:50,7.547
12/14/2022 10:51,7.6055
12/14/2022 10:51,7.5467
12/14/2022 10:52,7.4597
12/14/2022 10:52,7.484
12/14/2022 10:53,7.4004
12/14/2022 10:53,7.4949
12/14/2022 10:54,7.439
12/14/2022 10:54,7.4791
12/14/2022 10:55,7.461
12/14/2022 10:55,7.4259
12/14/2022 10:56,7.5179
12/14/2022 10:56,7.4487
12/14/2022 10:57,7.5462
12/14/2022 10:57,7.4673
12/14/2022 10:58,7.4183
12/14/2022 10:58,7.4948
12/14/2022 10:59,7.3703
12/14/2022 10:59,7.4653
12/14/2022 11:00,7.5097
12/14/2022 11:00,7.5273
12/14/2022 11:01,7.4826
12/14/2022 11:01,7.4528
12/14/2022 11:02,7.5176
12/14/2022 11:02,7.495
12/14/2022 11:03,7.538
12/14/2022 11:03,7.432
12/14/2022 11:04,7.5419
12/14/2022 11:04,7.6217
12/14/2022 11:05,7.5522
12/14/2022 11:05,7.6342
12/14/2022 11:06,7.518
12/14/2022 11:06,7.5818
12/14/2022 11:07,7.598
12/14/2022 11:07,7.5263
12/14/2022 11:08,7.4912
12/14/2022 11:08,7.5797
12/14/2022 11:09,7.5569
12/14/2022 11:09,7.4977
12/14/2022 11:10,7.4456
12/14/2022 11:10,7.5281
12/14/2022 11:11,7.6008
12/14/2022 11:11,7.497
12/14/2022 11:12,7.5853
12/14/2022 11:12,7.5227
12/14/2022 11:13,7.4344
12/14/2022 11:13,7.4141
12/14/2022 11:14,7.3669
12/14/2022 11:14,7.4295
12/14/2022 11:15,7.2705
12/14/2022 11:15,7.3965
12/14/2022 11:16,7.491
12/14/2022 11:16,7.342
12/14/2022 11:17,7.3802
12/14/2022 11:17,7.3415
12/14/2022 11:18,7.4073
12/14/2022 11:18,7.4234
12/14/2022 11:19,7.4067
12/14/2022 11:19,7.3705
12/14/2022 11:20,7.4913
12/14/2022 11:20,7.4493
12/14/2022 11:21,7.5979
12/14/2022 11:21,7.5744
12/14/2022 11:22,7.4629
12/14/2022 11:22,7.5799
12/14/2022 11:23,7.6476
12/14/2022 11:23,7.7159
12/14/2022 11:24,7.8266
12/14/2022 11:24,7.75
12/14/2022 11:25,7.969
12/14/2022 11:25,7.886
12/14/2022 11:26,7.9864
12/14/2022 11:26,8.0764
12/14/2022 11:27,8.0733
12/14/2022 11:27,8.0731
12/14/2022 11:28,8.0065
12/14/2022 11:28,8.0556
12/14/2022 11:29,8.0095
12/14/2022 11:29,8.0634
12/14/2022 11:30,7.9776
12/14/2022 11:30,8.0599
12/14/2022 11:31,8.0225
12/14/2022 11:31,8.0718
12/14/2022 11:32,8.0923
12/14/2022 11:32,8.0889
12/14/2022 11:33,7.8454
12/14/2022 11:33,7.8891
12/14/2022 11:34,7.8975
12/14/2022 11:34,7.8286
12/14/2022 11:35,7.8082
12/14/2022 11:35,7.6845
12/14/2022 11:36,7.6393
12/14/2022 11:36,7.7438
12/14/2022 11:37,7.633
12/14/2022 11:37,7.6861
12/14/2022 11:38,7.6587
12/14/2022 11:38,7.6218
12/14/2022 11:39,7.5243
12/14/2022 11:39,7.5964
12/14/2022 11:40,7.4794
12/14/2022 11:40,7.6039
12/14/2022 11:41,7.6294
12/14/2022 11:41,7.5982
12/14/2022 11:42,7.4083
12/14/2022 11:42,7.4584
12/14/2022 11:43,7.5693
12/14/2022 11:43,7.4756
12/14/2022 11:44,7.5889
12/14/2022 11:44,7.4219
12/14/2022 11:45,7.5606
12/14/2022 11:45,7.4125
12/14/2022 11:46,7.4302
12/14/2022 11:46,7.4879
12/14/2022 11:47,7.4274
12/14/2022 11:47,7.4497
12/14/2022 11:48,7.3842
12/14/2022 11:48,7.4086
12/14/2022 11:49,7.3473
12/14/2022 11:49,7.4379
12/14/2022 11:50,7.4306
12/14/2022 11:50,7.3029
12/14/2022 11:51,7.3493
12/14/2022 11:51,7.2469
12/14/2022 11:52,7.3922
12/14/2022 11:52,7.3202
12/14/2022 11:53,7.3418
12/14/2022 11:53,7.334
12/14/2022 11:54,7.304
12/14/2022 11:54,7.2849
12/14/2022 11:55,7.4431
12/14/2022 11:55,7.2634
12/14/2022 11:56,7.1684
12/14/2022 11:56,7.3472
12/14/2022 11:57,7.4
12/14/2022 11:57,7.411
12/14/2022 11:58,7.3081
12/14/2022 11:58,7.3456
12/14/2022 11:59,7.2762
12/14/2022 11:59,7.1211
12/14/2022 12:00,7.3349
12/14/2022 12:00,7.3062
12/14/2022 12:01,7.2956
12/14/2022 12:01,7.3302
12/14/2022 12:02,7.2721
12/14/2022 12:02,7.3314
12/14/2022 12:03,7.2758
12/14/2022 12:03,7.25
12/14/2022 12:04,7.2211
12/14/2022 12:04,7.1802
12/14/2022 12:05,7.2905
12/14/2022 12:05,7.1654
12/14/2022 12:06,7.2184
12/14/2022 12:06,7.208
12/14/2022 12:07,7.2241
12/14/2022 12:07,7.1353
12/14/2022 12:08,7.217
12/14/2022 12:08,7.3113
12/14/2022 12:09,7.2482
12/14/2022 12:09,7.1712
12/14/2022 12:10,7.1475
12/14/2022 12:10,7.2116
12/14/2022 12:11,7.0737
12/14/2022 12:11,7.2222
12/14/2022 12:12,7.2138
12/14/2022 12:12,7.1651
12/14/2022 12:13,7.2759
12/14/2022 12:13,7.1441
12/14/2022 12:14,7.186
12/14/2022 12:14,7.314
12/14/2022 12:15,7.2348
12/14/2022 12:15,7.2367
12/14/2022 12:16,7.2913
12/14/2022 12:16,7.3534
12/14/2022 12:17,7.3632
12/14/2022 12:17,7.2961
12/14/2022 12:18,7.2218
12/14/2022 12:18,7.3216
12/14/2022 12:19,7.2806
12/14/2022 12:19,7.1815
12/14/2022 12:20,7.2362
12/14/2022 12:20,7.2249
12/14/2022 12:21,7.1786
12/14/2022 12:21,7.1861
12/14/2022 12:22,7.1935
12/14/2022 12:22,7.1879
12/14/2022 12:23,7.2011
12/14/2022 12:23,7.1503
12/14/2022 12:24,7.1743
12/14/2022 12:24,7.1347
12/14/2022 12:25,7.0679
12/14/2022 12:25,7.1448
12/14/2022 12:26,6.996
12/14/2022 12:26,7.1069
12/14/2022 12:27,7.0917
12/14/2022 12:27,7.0557
12/14/2022 12:28,7.0162
12/14/2022 12:28,6.9676
12/14/2022 12:29,7.0484
12/14/2022 12:29,7.0838
12/14/2022 12:30,7.0551
12/14/2022 12:30,7.0209
12/14/2022 12:31,6.9834
12/14/2022 12:31,7.0773
12/14/2022 12:32,7.0825
12/14/2022 12:32,7.0635
12/14/2022 12:33,6.9975
12/14/2022 12:33,6.9208
12/14/2022 12:34,6.9923
12/14/2022 12:34,7.059
12/14/2022 12:35,7.1024
12/14/2022 12:35,6.9847
12/14/2022 12:36,6.9389
12/14/2022 12:36,7.0269
12/14/2022 12:37,7.0128
12/14/2022 12:37,7.0366
12/14/2022 12:38,6.9487
12/14/2022 12:38,7.01
12/14/2022 12:39,7.0894
12/14/2022 12:39,7.0313
12/14/2022 12:40,7.0239
12/14/2022 12:40,6.9801
12/14/2022 12:41,6.9453
12/14/2022 12:41,6.9031
12/14/2022 12:42,6.9468
12/14/2022 12:42,6.8915
12/14/2022 12:43,6.9584
12/14/2022 12:43,6.8709
12/14/2022 12:44,6.9107
12/14/2022 12:44,6.9551
12/14/2022 12:45,6.9394
12/14/2022 12:45,6.8087
12/14/2022 12:46,6.9062
12/14/2022 12:46,6.8987
12/14/2022 12:47,6.8722
12/14/2022 12:47,7.0098
12/14/2022 12:48,6.9518
12/14/2022 12:48,6.8558
12/14/2022 12:49,6.9061
12/14/2022 12:49,7.0111
12/14/2022 12:50,7.1047
12/14/2022 12:50,7.0389
12/14/2022 12:51,7.0924
12/14/2022 12:51,7.0701
12/14/2022 12:52,7.0677
12/14/2022 12:52,7.1022
12/14/2022 12:53,7.079
12/14/2022 12:53,7.0722
12/14/2022 12:54,7.0781
12/14/2022 12:54,7.0806
12/14/2022 12:55,7.0464
12/14/2022 12:55,6.9851
12/14/2022 12:56,6.9644
12/14/2022 12:56,7.0787
12/14/2022 12:57,7.0094
12/14/2022 12:57,6.8703
12/14/2022 12:58,6.9888
12/14/2022 12:58,6.9335
12/14/2022 12:59,7.0312
12/14/2022 12:59,7.1273
12/14/2022 13:00,7.0951
12/14/2022 13:00,7.1904
12/14/2022 13:01,7.1572
12/14/2022 13:01,7.1671
12/14/2022 13:02,7.2081
12/14/2022 13:02,7.2937
12/14/2022 13:03,7.3504
12/14/2022 13:03,7.4233
12/14/2022 13:04,7.3353
12/14/2022 13:04,7.3391
12/14/2022 13:05,7.3999
12/14/2022 13:05,7.4559
12/14/2022 13:06,7.4156
12/14/2022 13:06,7.4989
12/14/2022 13:07,7.4943
12/14/2022 13:07,7.4172
12/14/2022 13:08,7.474
12/14/2022 13:08,7.2577
12/14/2022 13:09,7.3853
12/14/2022 13:09,7.3838
12/14/2022 13:10,7.4892
12/14/2022 13:10,7.3968
12/14/2022 13:11,7.3461
12/14/2022 13:11,7.3568
12/14/2022 13:12,7.2764
12/14/2022 13:12,7.3849
12/14/2022 13:13,7.3297
12/14/2022 13:13,7.276
12/14/2022 13:14,7.3304
12/14/2022 13:14,7.2392
12/14/2022 13:15,7.1724
12/14/2022 13:15,7.1768
12/14/2022 13:16,7.246
12/14/2022 13:16,7.2021
12/14/2022 13:17,7.08
12/14/2022 13:17,7.1378
12/14/2022 13:18,7.1565
12/14/2022 13:18,7.0748
12/14/2022 13:19,7.0992
12/14/2022 13:19,7.1774
12/14/2022 13:20,7.17
12/14/2022 13:20,7.0686
12/14/2022 13:21,7.0078
12/14/2022 13:21,7.1567
12/14/2022 13:22,7.0694
12/14/2022 13:22,7.0656
12/14/2022 13:23,7.0072
12/14/2022 13:23,7.1284
12/14/2022 13:24,6.9812
12/14/2022 13:24,7.0815
12/14/2022 13:25,7.0826
12/14/2022 13:25,6.9788
12/14/2022 13:26,7.1562
12/14/2022 13:26,7.1059
12/14/2022 13:27,7.0479
12/14/2022 13:27,7.0502
12/14/2022 13:28,7.0592
12/14/2022 13:28,7.2096
12/14/2022 13:29,7.2146
12/14/2022 13:29,7.045
12/14/2022 13:30,7.1417
12/14/2022 13:30,7.0661
12/14/2022 13:31,7.0883
12/14/2022 13:31,7.0451
12/14/2022 13:32,7.087
12/14/2022 13:32,7.0623
12/14/2022 13:33,7.0613
12/14/2022 13:33,7.0287
12/14/2022 13:34,7.1632
12/14/2022 13:34,7.1738
12/14/2022 13:35,7.1035
12/14/2022 13:35,7.1901
12/14/2022 13:36,7.1633
12/14/2022 13:36,7.1357
12/14/2022 13:37,7.1513
12/14/2022 13:37,7.171
12/14/2022 13:38,7.1227
12/14/2022 13:38,7.1199
12/14/2022 13:39,7.0768
12/14/2022 13:39,6.9776
12/14/2022 13:40,7.163
12/14/2022 13:40,7.122
12/14/2022 13:41,7.1047
12/14/2022 13:41,6.9692
12/14/2022 13:42,7.1571
12/14/2022 13:42,7.1014
12/14/2022 13:43,7.1541
12/14/2022 13:43,7.0621
12/14/2022 13:44,7.0456
12/14/2022 13:44,7.0333
12/14/2022 13:45,7.0678
12/14/2022 13:45,7.0427
12/14/2022 13:46,7.1019
12/14/2022 13:46,7.2542
12/14/2022 13:47,7.1741
12/14/2022 13:47,7.0934
12/14/2022 13:48,7.2112
12/14/2022 13:48,7.2533
12/14/2022 13:49,7.2449
12/14/2022 13:49,7.1379
12/14/2022 13:50,7.1424
12/14/2022 13:50,7.1893
12/14/2022 13:51,7.2169
12/14/2022 13:51,7.1982
12/14/2022 13:52,7.1096
12/14/2022 13:52,7.085
12/14/2022 13:53,7.1812
12/14/2022 13:53,7.0755
12/14/2022 13:54,7.1501
12/14/2022 13:54,7.0001
12/14/2022 13:55,7.1537
12/14/2022 13:55,7.056
12/14/2022 13:56,7.027
12/14/2022 13:56,7.1001
12/14/2022 13:57,7.0132
12/14/2022 13:57,7.0029
12/14/2022 13:58,7.0141
12/14/2022 13:58,7.0015
12/14/2022 13:59,7.0752
12/14/2022 13:59,7.0347
12/14/2022 14:00,7.0564
12/14/2022 14:00,7.0003
12/14/2022 14:01,6.9886
12/14/2022 14:01,6.9344
12/14/2022 14:02,6.8576
12/14/2022 14:02,6.8364
12/14/2022 14:03,6.7984
12/14/2022 14:03,6.837
12/14/2022 14:04,6.8811
12/14/2022 14:04,6.8421
12/14/2022 14:05,6.8358
12/14/2022 14:05,6.8429
12/14/2022 14:06,6.7596
12/14/2022 14:06,6.8241
12/14/2022 14:07,6.7998
12/14/2022 14:07,6.8934
12/14/2022 14:08,6.8316
12/14/2022 14:08,6.7764
12/14/2022 14:09,6.7349
12/14/2022 14:09,6.7165
12/14/2022 14:10,6.7846
12/14/2022 14:10,6.8135
12/14/2022 14:11,6.7413
12/14/2022 14:11,6.8227
12/14/2022 14:12,6.8262
12/14/2022 14:12,6.8743
12/14/2022 14:13,6.8319
12/14/2022 14:13,6.7615
12/14/2022 14:14,6.8472
12/14/2022 14:14,6.7741
12/14/2022 14:15,6.8358
12/14/2022 14:15,6.823
12/14/2022 14:16,6.8673
12/14/2022 14:16,6.8213
12/14/2022 14:17,6.8476
12/14/2022 14:17,6.8072
12/14/2022 14:18,6.757
12/14/2022 14:18,6.699
12/14/2022 14:19,6.7159
12/14/2022 14:19,6.696
12/14/2022 14:20,6.8232
12/14/2022 14:20,6.8308
12/14/2022 14:21,6.7702
12/14/2022 14:21,6.8638
12/14/2022 14:22,6.7284
12/14/2022 14:22,6.7154
12/14/2022 14:23,6.7501
12/14/2022 14:23,6.8454
12/14/2022 14:24,6.7918
12/14/2022 14:24,6.8408
12/14/2022 14:25,6.7849
12/14/2022 14:25,6.8041
12/14/2022 14:26,6.926
12/14/2022 14:26,6.7009
12/14/2022 14:27,6.8104
12/14/2022 14:27,6.801
12/14/2022 14:28,6.8301
12/14/2022 14:28,6.8564
12/14/2022 14:29,6.8897
12/14/2022 14:29,6.8223
12/14/2022 14:30,6.8278
12/14/2022 14:30,6.8716
12/14/2022 14:31,6.8857
12/14/2022 14:31,7.0213
12/14/2022 14:32,7.0398
12/14/2022 14:32,6.9383
12/14/2022 14:33,7.0866
12/14/2022 14:33,7.1765
12/14/2022 14:34,7.133
12/14/2022 14:34,7.2162
12/14/2022 14:35,7.1385
12/14/2022 14:35,7.2509
12/14/2022 14:36,7.104
12/14/2022 14:36,7.1397
12/14/2022 14:37,7.2074
12/14/2022 14:37,7.2745
12/14/2022 14:38,7.2527
12/14/2022 14:38,7.2905
12/14/2022 14:39,7.3387
12/14/2022 14:39,7.3164
12/14/2022 14:40,7.2125
12/14/2022 14:40,7.099
12/14/2022 14:41,7.2762
12/14/2022 14:41,7.2214
12/14/2022 14:42,7.1393
12/14/2022 14:42,7.0625
12/14/2022 14:43,7.1841
12/14/2022 14:43,7.014
12/14/2022 14:44,7.0373
12/14/2022 14:44,6.9831
12/14/2022 14:45,6.9565
12/14/2022 14:45,6.9679
12/14/2022 14:46,6.9748
12/14/2022 14:46,6.9052
12/14/2022 14:47,6.8932
12/14/2022 14:47,6.918
12/14/2022 14:48,6.8327
12/14/2022 14:48,6.8524
12/14/2022 14:49,6.9081
12/14/2022 14:49,6.8656
12/14/2022 14:50,6.8298
12/14/2022 14:50,6.8695
12/14/2022 14:51,6.7525
12/14/2022 14:51,6.8289
12/14/2022 14:52,6.7671
12/14/2022 14:52,6.811
12/14/2022 14:53,6.8763
12/14/2022 14:53,6.7849
12/14/2022 14:54,6.7332
12/14/2022 14:54,6.8987
12/14/2022 14:55,6.7172
12/14/2022 14:55,6.7605
12/14/2022 14:56,6.8351
12/14/2022 14:56,6.7745
12/14/2022 14:57,6.7094
12/14/2022 14:57,6.8255
12/14/2022 14:58,6.8151
12/14/2022 14:58,6.8648
12/14/2022 14:59,6.9411
12/14/2022 14:59,6.953
12/14/2022 15:00,6.8536
12/14/2022 15:00,6.8711
12/14/2022 15:01,6.9263
12/14/2022 15:01,6.988
12/14/2022 15:02,6.7992
12/14/2022 15:02,6.8982
12/14/2022 15:03,6.8458
12/14/2022 15:03,6.8754
12/14/2022 15:04,7.0557
12/14/2022 15:04,7.0288
12/14/2022 15:05,6.9822
12/14/2022 15:05,6.9937
12/14/2022 15:06,6.9711
12/14/2022 15:06,6.9063
12/14/2022 15:07,6.8751
12/14/2022 15:07,6.8322
12/14/2022 15:08,6.8517
12/14/2022 15:08,6.8721
12/14/2022 15:09,7.024
12/14/2022 15:09,7.0234
12/14/2022 15:10,6.8548
12/14/2022 15:10,7.0079
12/14/2022 15:11,6.9838
12/14/2022 15:11,7.0207
12/14/2022 15:12,7.0054
12/14/2022 15:12,6.7887
12/14/2022 15:13,6.905
12/14/2022 15:13,6.9399
12/14/2022 15:14,6.8172
12/14/2022 15:14,6.9524
12/14/2022 15:15,6.9311
12/14/2022 15:15,6.8833
12/14/2022 15:16,6.7638
12/14/2022 15:16,6.7979
12/14/2022 15:17,6.7938
12/14/2022 15:17,6.9403
12/14/2022 15:18,6.9477
12/14/2022 15:18,6.9992
12/14/2022 15:19,6.9111
12/14/2022 15:19,6.7819
12/14/2022 15:20,6.9919
12/14/2022 15:20,6.8847
12/14/2022 15:21,6.9016
12/14/2022 15:21,6.8913
12/14/2022 15:22,6.947
12/14/2022 15:22,6.9601
12/14/2022 15:23,6.934
12/14/2022 15:23,6.9398
12/14/2022 15:24,6.9277
12/14/2022 15:24,6.8649
12/14/2022 15:25,6.8627
12/14/2022 15:25,6.9422
12/14/2022 15:26,6.9166
12/14/2022 15:26,6.9833
12/14/2022 15:27,7.0599
12/14/2022 15:27,7.0457
12/14/2022 15:28,6.9498
12/14/2022 15:28,7.0394
12/14/2022 15:29,6.9311
12/14/2022 15:29,7.048
12/14/2022 15:30,7.1181
12/14/2022 15:30,7.1697
12/14/2022 15:31,7.1793
12/14/2022 15:31,7.0692
12/14/2022 15:32,7.0321
12/14/2022 15:32,7.082
12/14/2022 15:33,7.0109
12/14/2022 15:33,7.0395
12/14/2022 15:34,7.0184
12/14/2022 15:34,7.095
12/14/2022 15:35,7.102
12/14/2022 15:35,7.2413
12/14/2022 15:36,7.1334
12/14/2022 15:36,7.1189
12/14/2022 15:37,7.1061
12/14/2022 15:37,6.9984
12/14/2022 15:38,7.0924
12/14/2022 15:38,6.996
12/14/2022 15:39,6.9845
12/14/2022 15:39,7.0313
12/14/2022 15:40,6.965
12/14/2022 15:40,7.0225
12/14/2022 15:41,6.8696
12/14/2022 15:41,6.8303
12/14/2022 15:42,6.9096
12/14/2022 15:42,6.7716
12/14/2022 15:43,6.7452
12/14/2022 15:43,6.8254
12/14/2022 15:44,6.8396
12/14/2022 15:44,6.8563
12/14/2022 15:45,6.7311
12/14/2022 15:45,6.7461
12/14/2022 15:46,6.6599
12/14/2022 15:46,6.7389
12/14/2022 15:47,6.7599
12/14/2022 15:47,6.7234
12/14/2022 15:48,6.8896
12/14/2022 15:48,6.7666
12/14/2022 15:49,6.7081
12/14/2022 15:49,6.786
12/14/2022 15:50,6.6375
12/14/2022 15:50,6.7809
12/14/2022 15:51,6.7553
12/14/2022 15:51,6.7884
12/14/2022 15:52,6.7259
12/14/2022 15:52,6.6611
12/14/2022 15:53,6.6629
12/14/2022 15:53,6.6692
12/14/2022 15:54,6.7518
12/14/2022 15:54,6.7299
12/14/2022 15:55,6.6703
12/14/2022 15:55,6.7321
12/14/2022 15:56,6.5791
12/14/2022 15:56,6.5783
12/14/2022 15:57,6.6137
12/14/2022 15:57,6.637
12/14/2022 15:58,6.6254
12/14/2022 15:58,6.6235
12/14/2022 15:59,6.6318
12/14/2022 15:59,6.5765
12/14/2022 16:00,6.6678
12/14/2022 16:00,6.6745
12/14/2022 16:01,6.5422
12/14/2022 16:01,6.6009
12/14/2022 16:02,6.743
12/14/2022 16:02,6.6709
12/14/2022 16:03,6.7361
12/14/2022 16:03,6.6036
12/14/2022 16:04,6.7848
12/14/2022 16:04,6.7081
12/14/2022 16:05,6.8715
12/14/2022 16:05,6.8317
12/14/2022 16:06,6.853
12/14/2022 16:06,6.9951
12/14/2022 16:07,6.9477
12/14/2022 16:07,7.0006
12/14/2022 16:08,7.0344
12/14/2022 16:08,6.9425
12/14/2022 16:09,6.9939
12/14/2022 16:09,6.9958
12/14/2022 16:10,7.1411
12/14/2022 16:10,7.2038
12/14/2022 16:11,7.1827
12/14/2022 16:11,7.2803
12/14/2022 16:12,7.0571
12/14/2022 16:12,7.0406
12/14/2022 16:13,7.0936
12/14/2022 16:13,7.012
12/14/2022 16:14,7.0005
12/14/2022 16:14,6.9527
12/14/2022 16:15,6.9804
12/14/2022 16:15,7.0256
12/14/2022 16:16,6.9641
12/14/2022 16:16,6.821
12/14/2022 16:17,6.8792
12/14/2022 16:17,6.8318
12/14/2022 16:18,6.8001
12/14/2022 16:18,7.009
12/14/2022 16:19,6.8339
12/14/2022 16:19,6.906
12/14/2022 16:20,6.7716
12/14/2022 16:20,6.7158
12/14/2022 16:21,6.7388
12/14/2022 16:21,6.7272
12/14/2022 16:22,6.707
12/14/2022 16:22,6.7535
12/14/2022 16:23,6.82
12/14/2022 16:23,6.7759
12/14/2022 16:24,6.8144
12/14/2022 16:24,6.7153
12/14/2022 16:25,6.8049
12/14/2022 16:25,6.7172
12/14/2022 16:26,6.6603
12/14/2022 16:26,6.7229
12/14/2022 16:27,6.8043
12/14/2022 16:27,6.732
12/14/2022 16:28,6.828
12/14/2022 16:28,6.7371
12/14/2022 16:29,6.8405
12/14/2022 16:29,6.7962
12/14/2022 16:30,6.6522
12/14/2022 16:30,6.7985
12/14/2022 16:31,6.7966
12/14/2022 16:31,6.7477
12/14/2022 16:32,6.7682
12/14/2022 16:32,6.808
12/14/2022 16:33,6.8095
12/14/2022 16:33,6.7206
12/14/2022 16:34,6.5365
12/14/2022 16:34,6.6065
12/14/2022 16:35,6.7151
12/14/2022 16:35,6.7439
12/14/2022 16:36,6.6912
12/14/2022 16:36,6.5807
12/14/2022 16:37,6.6846
12/14/2022 16:37,6.5994
12/14/2022 16:38,6.5862
12/14/2022 16:38,6.4829
12/14/2022 16:39,6.5315
12/14/2022 16:39,6.5623
12/14/2022 16:40,6.5728
12/14/2022 16:40,6.6222
12/14/2022 16:41,6.5102
12/14/2022 16:41,6.5194
12/14/2022 16:42,6.4444
12/14/2022 16:42,6.5066
12/14/2022 16:43,6.5369
12/14/2022 16:43,6.3804
12/14/2022 16:44,6.5667
12/14/2022 16:44,6.5034
12/14/2022 16:45,6.5671
12/14/2022 16:45,6.5244
12/14/2022 16:46,6.5014
12/14/2022 16:46,6.5728
12/14/2022 16:47,6.4818
12/14/2022 16:47,6.5216
12/14/2022 16:48,6.4227
12/14/2022 16:48,6.3878
12/14/2022 16:49,6.5064
12/14/2022 16:49,6.5974
12/14/2022 16:50,6.5715
12/14/2022 16:50,6.5421
12/14/2022 16:51,6.6339
12/14/2022 16:51,6.7126
12/14/2022 16:52,6.692
12/14/2022 16:52,6.7202
12/14/2022 16:53,6.7144
12/14/2022 16:53,6.6367
12/14/2022 16:54,6.6729
12/14/2022 16:54,6.5929
12/14/2022 16:55,6.6823
12/14/2022 16:55,6.5611
12/14/2022 16:56,6.6095
12/14/2022 16:56,6.5499
12/14/2022 16:57,6.6298
12/14/2022 16:57,6.6824
12/14/2022 16:58,6.6716
12/14/2022 16:58,6.6452
12/14/2022 16:59,6.7043
12/14/2022 16:59,6.6014
12/14/2022 17:00,6.6712
12/14/2022 17:00,6.5378
12/14/2022 17:01,6.6651
12/14/2022 17:01,6.6124
12/14/2022 17:02,6.5693
12/14/2022 17:02,6.5177
12/14/2022 17:03,6.5339
12/14/2022 17:03,6.7188
12/14/2022 17:04,6.6533
12/14/2022 17:04,6.6693
12/14/2022 17:05,6.6647
12/14/2022 17:05,6.5753
12/14/2022 17:06,6.6809
12/14/2022 17:06,6.6777
12/14/2022 17:07,6.6775
12/14/2022 17:07,6.6196
12/14/2022 17:08,6.6113
12/14/2022 17:08,6.7036
12/14/2022 17:09,6.6627
12/14/2022 17:09,6.7472
12/14/2022 17:10,6.6612
12/14/2022 17:10,6.6366
12/14/2022 17:11,6.6102
12/14/2022 17:11,6.6297
12/14/2022 17:12,6.6334
12/14/2022 17:12,6.5776
12/14/2022 17:13,6.6604
12/14/2022 17:13,6.6246
12/14/2022 17:14,6.6367
12/14/2022 17:14,6.6601
12/14/2022 17:15,6.6416
12/14/2022 17:15,6.7144
12/14/2022 17:16,6.7112
12/14/2022 17:16,6.5879
12/14/2022 17:17,6.5615
12/14/2022 17:17,6.4951
12/14/2022 17:18,6.61
12/14/2022 17:18,6.6607
12/14/2022 17:19,6.6686
12/14/2022 17:19,6.687
12/14/2022 17:20,6.6593
12/14/2022 17:20,6.5962
12/14/2022 17:21,6.6824
12/14/2022 17:21,6.6021
12/14/2022 17:22,6.5667
12/14/2022 17:22,6.7851
12/14/2022 17:23,6.553
12/14/2022 17:23,6.6815
12/14/2022 17:24,6.572
12/14/2022 17:24,6.574
12/14/2022 17:25,6.7098
12/14/2022 17:25,6.6497
12/14/2022 17:26,6.6037
12/14/2022 17:26,6.6568
12/14/2022 17:27,6.6142
12/14/2022 17:27,6.7377
12/14/2022 17:28,6.7136
12/14/2022 17:28,6.9155
12/14/2022 17:29,6.9705
12/14/2022 17:29,6.8722
12/14/2022 17:30,7.0027
12/14/2022 17:30,7.1276
12/14/2022 17:31,7.2022
12/14/2022 17:31,7.2572
12/14/2022 17:32,7.1066
12/14/2022 17:32,7.0988
12/14/2022 17:33,7.1458
12/14/2022 17:33,7.2051
12/14/2022 17:34,7.1943
12/14/2022 17:34,6.9498
12/14/2022 17:35,7.0119
12/14/2022 17:35,6.9911
12/14/2022 17:36,7.0349
12/14/2022 17:36,6.9524
12/14/2022 17:37,6.8726
12/14/2022 17:37,6.934
12/14/2022 17:38,6.8108
12/14/2022 17:38,6.8538
12/14/2022 17:39,6.8207
12/14/2022 17:39,6.8311
12/14/2022 17:40,6.7753
12/14/2022 17:40,6.7526
12/14/2022 17:41,6.7696
12/14/2022 17:41,6.8133
12/14/2022 17:42,6.6933
12/14/2022 17:42,6.7968
12/14/2022 17:43,6.711
12/14/2022 17:43,6.7409
12/14/2022 17:44,6.5493
12/14/2022 17:44,6.6596
12/14/2022 17:45,6.6542
12/14/2022 17:45,6.7304
12/14/2022 17:46,6.8097
12/14/2022 17:46,6.6583
12/14/2022 17:47,6.6353
